codelist,code,label,parent
cpih1dim1aggid,cpih1dim1S10101,01.1.1 Bread and cereals,cpih1dim1G10100
cpih1dim1aggid,cpih1dim1S10107,01.1.7 Vegetables including potatoes and tubers,cpih1dim1G10100
cpih1dim1aggid,cpih1dim1S10103,01.1.3 Fish,cpih1dim1G10100
cpih1dim1aggid,cpih1dim1S10109,01.1.9 Food products (nec),cpih1dim1G10100
cpih1dim1aggid,cpih1dim1S10104,"01.1.4 Milk, cheese and eggs",cpih1dim1G10100
cpih1dim1aggid,cpih1dim1T80000,08 Communication,cpih1dim1A0
cpih1dim1aggid,cpih1dim1G80200,08.2/3 Telephone and telefax equip,cpih1dim1T80000
cpih1dim1aggid,cpih1dim1G80100,08.1 Postal services,cpih1dim1T80000
cpih1dim1aggid,cpih1dim1S80100,08.1.0 Postal Services,cpih1dim1G80100
cpih1dim1aggid,cpih1dim1T100000,10 Education,cpih1dim1A0
cpih1dim1aggid,cpih1dim1G100000,10.0 Education,cpih1dim1T100000
cpih1dim1aggid,cpih1dim1S100000,10.0.0 Education,cpih1dim1G100000
cpih1dim1aggid,cpih1dim1T30000,03 Clothing and footwear,cpih1dim1A0
cpih1dim1aggid,cpih1dim1G30100,03.1 Clothing,cpih1dim1T30000
cpih1dim1aggid,cpih1dim1S30102,03.1.2 Garments,cpih1dim1G30100
cpih1dim1aggid,cpih1dim1S30103,03.1.3 Other clothing and clothing accessories,cpih1dim1G30100
cpih1dim1aggid,cpih1dim1S30104,"03.1.4 Cleaning, repair and hire of clothing",cpih1dim1G30100
cpih1dim1aggid,cpih1dim1G30200,03.2 Footwear including repairs,cpih1dim1T30000
cpih1dim1aggid,cpih1dim1S30200,03.2.0 Footwear including repairs,cpih1dim1G30200
cpih1dim1aggid,cpih1dim1T70000,07 Transport,cpih1dim1A0
cpih1dim1aggid,cpih1dim1G70100,07.1 Purchase of vehicles,cpih1dim1T70000
cpih1dim1aggid,cpih1dim1S70102,07.1.2/3 Motorcycles and bicycles,cpih1dim1G70100
cpih1dim1aggid,cpih1dim1S70181,07.1.1 New Cars,cpih1dim1G70100
cpih1dim1aggid,cpih1dim1S70191,07.1.1b Second Hand Cars,cpih1dim1G70100
cpih1dim1aggid,cpih1dim1G70200,07.2 Operation of personal transport equipment,cpih1dim1T70000
cpih1dim1aggid,cpih1dim1S70203,07.2.3 Maintenance and repairs,cpih1dim1G70200
cpih1dim1aggid,cpih1dim1S70202,07.2.2 Fuels and lubricants,cpih1dim1G70200
cpih1dim1aggid,cpih1dim1S70204,07.2.4 Other services,cpih1dim1G70200
cpih1dim1aggid,cpih1dim1S70201,07.2.1 Spare parts and accessories,cpih1dim1G70200
cpih1dim1aggid,cpih1dim1G70300,07.3 Transport services,cpih1dim1T70000
cpih1dim1aggid,cpih1dim1S70303,07.3.3 Passenger transport by air,cpih1dim1G70300
cpih1dim1aggid,cpih1dim1S70302,07.3.2 Passenger transport by road,cpih1dim1G70300
cpih1dim1aggid,cpih1dim1S70304,07.3.4 Passenger transport by sea and inland waterway,cpih1dim1G70300
cpih1dim1aggid,cpih1dim1S70301,07.3.1 Passenger transport by railway,cpih1dim1G70300
cpih1dim1aggid,cpih1dim1T20000,02 Alcoholic beverages and tobacco,cpih1dim1A0
cpih1dim1aggid,cpih1dim1G20200,02.2 Tobacco,cpih1dim1T20000
cpih1dim1aggid,cpih1dim1S20200,02.2.0 Tobacco,cpih1dim1G20200
cpih1dim1aggid,cpih1dim1G20100,02.1 Alcoholic beverages,cpih1dim1T20000
cpih1dim1aggid,cpih1dim1S20103,02.1.3 Beer,cpih1dim1G20100
cpih1dim1aggid,cpih1dim1S20101,02.1.1 Spirits,cpih1dim1G20100
cpih1dim1aggid,cpih1dim1S20102,02.1.2 Wine,cpih1dim1G20100
cpih1dim1aggid,cpih1dim1T50000,"05 Furniture, household equipment and maintenance",cpih1dim1A0
cpih1dim1aggid,cpih1dim1G50400,"05.4 Glassware, tableware and household utensils",cpih1dim1T50000
cpih1dim1aggid,cpih1dim1S50400,"05.4.0 Glassware, Tableware and Household Utensils",cpih1dim1G50400
cpih1dim1aggid,cpih1dim1G50200,05.2 Household textiles,cpih1dim1T50000
cpih1dim1aggid,cpih1dim1S50200,05.2.0 Household Textiles,cpih1dim1G50200
cpih1dim1aggid,cpih1dim1G50300,"05.3 Household appliances, fitting and repairs",cpih1dim1T50000
cpih1dim1aggid,cpih1dim1S50303,05.3.3 Repair of household appliances,cpih1dim1G50300
cpih1dim1aggid,cpih1dim1S50301,05.3.1/2 Major appliances and small electric goods,cpih1dim1G50300
cpih1dim1aggid,cpih1dim1G50500,05.5 Tools and equipment for house and garden,cpih1dim1T50000
cpih1dim1aggid,cpih1dim1S50500,05.5.0 Tools and equipment for House and Garden,cpih1dim1G50500
cpih1dim1aggid,cpih1dim1G50600,05.6 Goods and services for routine maintenance,cpih1dim1T50000
cpih1dim1aggid,cpih1dim1S50601,05.6.1 Non-durable household goods,cpih1dim1G50600
cpih1dim1aggid,cpih1dim1S50602,05.6.2 Domestic services and household services,cpih1dim1G50600
cpih1dim1aggid,cpih1dim1G50100,"05.1 Furniture, furnishings and carpets",cpih1dim1T50000
cpih1dim1aggid,cpih1dim1S50102,05.1.2 Carpets and other floor coverings,cpih1dim1G50100
cpih1dim1aggid,cpih1dim1S50101,05.1.1 Furniture and furnishings,cpih1dim1G50100
cpih1dim1aggid,cpih1dim1T120000,12 Miscellaneous goods and services,cpih1dim1A0
cpih1dim1aggid,cpih1dim1G120400,12.4 Social protection,cpih1dim1T120000
cpih1dim1aggid,cpih1dim1S120400,12.4.0 Social Protection,cpih1dim1G120400
cpih1dim1aggid,cpih1dim1G120300,12.3 Personal effects (nec),cpih1dim1T120000
cpih1dim1aggid,cpih1dim1S120301,"12.3.1 Jewellery, clocks and watches",cpih1dim1G120300
cpih1dim1aggid,cpih1dim1S120302,12.3.2 Other personal effects,cpih1dim1G120300
cpih1dim1aggid,cpih1dim1G120100,12.1 Personal care,cpih1dim1T120000
cpih1dim1aggid,cpih1dim1S120101,12.1.1 Hairdressing and personal grooming establishments,cpih1dim1G120100
cpih1dim1aggid,cpih1dim1S120102,12.1.2/3 Appliances and products for personal care,cpih1dim1G120100
cpih1dim1aggid,cpih1dim1G120600,12.6 Financial services (nec),cpih1dim1T120000
cpih1dim1aggid,cpih1dim1S120602,12.6.2 Other financial services (nec),cpih1dim1G120600
cpih1dim1aggid,cpih1dim1G120700,12.7 Other services (nec),cpih1dim1T120000
cpih1dim1aggid,cpih1dim1S120700,12.7.0 Other Services Not Elsewhere covered,cpih1dim1G120700
cpih1dim1aggid,cpih1dim1G120500,12.5 Insurance,cpih1dim1T120000
cpih1dim1aggid,cpih1dim1S120502,12.5.2 House contents insurance,cpih1dim1G120500
cpih1dim1aggid,cpih1dim1S120503,12.5.3 Health insurance,cpih1dim1G120500
cpih1dim1aggid,cpih1dim1S120504,12.5.4 Transport insurance,cpih1dim1G120500
cpih1dim1aggid,cpih1dim1T60000,06 Health,cpih1dim1A0
cpih1dim1aggid,cpih1dim1G60100,"06.1 Medical products, appliances and equipment",cpih1dim1T60000
cpih1dim1aggid,cpih1dim1S60101,06.1.1 Pharmaceutical products,cpih1dim1G60100
cpih1dim1aggid,cpih1dim1S60102,06.1.2/3 Other medical and therapeutic equipment,cpih1dim1G60100
cpih1dim1aggid,cpih1dim1G60300,06.3 Hospital services,cpih1dim1T60000
cpih1dim1aggid,cpih1dim1S60300,06.3.0 Hospital Services,cpih1dim1G60300
cpih1dim1aggid,cpih1dim1G60200,06.2 Out-patient services,cpih1dim1T60000
cpih1dim1aggid,cpih1dim1S60202,06.2.2 Dental services,cpih1dim1G60200
cpih1dim1aggid,cpih1dim1S60201,"06.2.1/3 Medical services, paramedical services",cpih1dim1G60200
cpih1dim1aggid,cpih1dim1S80200,08.2.0 Telephone and Telefax Equipment & Services,cpih1dim1G80200
cpih1dim1aggid,cpih1dim1S40200,04.2.0 Owner Occupied Housing Costs,cpih1dim1T40000
cpih1dim1aggid,cpih1dim1S40900,04.9.0 Council Tax and rates,cpih1dim1T40000
